block_id	Bm_gene	Bm_chrf	Bm_statrtsite	Bm_length	Bm_sign	Pr_gene	Pr_chrf	Pr_statrtsite	Pr_length	Pr_sign
0	KWMTBOMO14050	23	16864913	3445	1	SWUPr00036960	3	42089739	5075	-1
0	KWMTBOMO14054	23	16977663	5883	1	SWUPr00037330	3	43313421	2827	-1
0	KWMTBOMO14057	23	17019382	8172	-1	SWUPr00037310	3	43255988	10475	1
0	KWMTBOMO14059	23	17048902	15755	-1	SWUPr00037290	3	43230186	13564	1
0	KWMTBOMO14079	23	17512537	4957	-1	SWUPr00037760	3	44469195	8479	1
0	KWMTBOMO14087	23	17668947	22983	-1	SWUPr00037630	3	44087032	43175	1
0	KWMTBOMO14094	23	17722337	11213	-1	SWUPr00037200	3	43091605	38073	1
0	KWMTBOMO14098	23	17869692	9525	-1	SWUPr00037180	3	43003612	11616	1
0	KWMTBOMO14099	23	17876043	26234	1	SWUPr00037170	3	42986244	19586	-1
0	KWMTBOMO14100	23	17938132	31656	-1	SWUPr00037160	3	42928162	23771	1
0	KWMTBOMO14116	23	18208672	1178	-1	SWUPr00036120	3	38601135	935	-1
0	KWMTBOMO14120	23	18253862	1243	1	SWUPr00036110	3	38584198	986	-1
0	KWMTBOMO14123	23	18282961	2786	-1	SWUPr00036080	3	38530293	2615	1
0	KWMTBOMO14125	23	18339361	19397	-1	SWUPr00036060	3	38467050	18527	1
0	KWMTBOMO14128	23	18470642	4667	1	SWUPr00036200	3	38860207	9201	-1
0	KWMTBOMO14130	23	18523472	35035	1	SWUPr00036170	3	38759704	26595	-1
0	KWMTBOMO14135	23	18652091	23551	1	SWUPr00036130	3	38617661	13196	-1
0	KWMTBOMO14136	23	18709690	22704	-1	SWUPr00036290	3	39112459	30945	-1
0	KWMTBOMO14137	23	18742771	16769	1	SWUPr00036320	3	39169044	19009	1
234	KWMTBOMO14138	23	18781980	12220	-1	SWUPr00036330	3	39216348	14780	-1
0	KWMTBOMO14141	23	19196475	8065	-1	SWUPr00036360	3	39658320	14012	-1
0	KWMTBOMO14142	23	19197186	5633	1	SWUPr00036370	3	39661303	8336	1
234	KWMTBOMO14145	23	19220465	3147	-1	SWUPr00036380	3	39693809	18878	-1
0	KWMTBOMO14153	23	19403225	12823	-1	SWUPr00036420	3	39918940	9324	-1
0	KWMTBOMO14155	23	19450530	8186	1	SWUPr00036430	3	39967544	42143	1
234	KWMTBOMO14158	23	19487950	9594	1	SWUPr00036490	3	40111079	8286	-1
234	KWMTBOMO14159	23	19517239	10820	-1	SWUPr00036460	3	40073492	17467	-1
234	KWMTBOMO14160	23	19518680	7074	1	SWUPr00036470	3	40082448	10574	1
0	KWMTBOMO14161	23	19553389	15185	-1	SWUPr00036520	3	40129279	8151	-1
0	KWMTBOMO14162	23	19557390	14692	1	SWUPr00036530	3	40141524	21618	1
0	KWMTBOMO14168	23	19681589	19488	-1	SWUPr00036580	3	40303892	20610	-1
0	KWMTBOMO14172	23	19757399	9200	-1	SWUPr00036610	3	40420092	50166	-1
0	KWMTBOMO14176	23	19805160	34039	1	SWUPr00037430	3	43507279	50457	1
0	KWMTBOMO14179	23	19887699	8122	-1	SWUPr00037470	3	43635833	7979	-1
0	KWMTBOMO14184	23	20012331	398	-1	SWUPr00037510	3	43783621	287	-1
0	KWMTBOMO14185	23	20013142	21167	1	SWUPr00037530	3	43793964	12662	1
0	KWMTBOMO14187	23	20055191	6502	-1	SWUPr00037560	3	43845751	10239	-1
0	KWMTBOMO14195	23	20245122	5218	1	SWUPr00037870	3	44762375	10605	1
235	KWMTBOMO14208	23	20524933	10966	1	SWUPr00036010	3	38202270	16105	1
0	KWMTBOMO14210	23	20560082	3722	-1	SWUPr00041500	4	8978131	2309	-1
235	KWMTBOMO14215	23	20632363	12094	1	SWUPr00035780	3	37708113	7849	1
235	KWMTBOMO14218	23	20759151	2785	-1	SWUPr00035900	3	38016419	4048	-1
235	KWMTBOMO14224	23	20937931	19508	-1	SWUPr00035740	3	37586294	1598	1
0	KWMTBOMO14226	23	20990252	3142	1	SWUPr00035720	3	37500720	4479	-1
0	KWMTBOMO14228	23	21006682	8383	1	SWUPr00035700	3	37487484	18406	-1
236	KWMTBOMO14231	23	21075702	29590	1	SWUPr00035690	3	37406502	53163	1
236	KWMTBOMO14233	23	21117032	7284	1	SWUPr00035670	3	37350146	18807	-1
236	KWMTBOMO14239	23	21275803	12190	1	SWUPr00035580	3	37115863	15099	1
236	KWMTBOMO14240	23	21294862	6013	-1	SWUPr00035590	3	37132882	12760	1
0	KWMTBOMO14249	23	21359613	8593	1	SWUPr00035630	3	37247563	7253	1
0	KWMTBOMO14263	24	280485	978	-1	SWUPr00032690	3	26223027	764	-1
237	KWMTBOMO14273	24	518663	2114	1	SWUPr00032790	3	26453298	1945	1
237	KWMTBOMO14281	24	702405	49786	-1	SWUPr00032850	3	26583681	32670	-1
237	KWMTBOMO14286	24	825505	3463	-1	SWUPr00032920	3	26761642	51138	-1
237	KWMTBOMO14288	24	962325	8759	-1	SWUPr00032930	3	26838526	4369	-1
237	KWMTBOMO14290	24	1070066	5553	1	SWUPr00032940	3	26934715	10262	1
237	KWMTBOMO14295	24	1141446	1882	1	SWUPr00032970	3	26996599	5187	1
237	KWMTBOMO14296	24	1167675	3191	-1	SWUPr00032980	3	27023208	1904	-1
237	KWMTBOMO14303	24	1261795	18401	-1	SWUPr00033090	3	27164519	26264	-1
237	KWMTBOMO14304	24	1344335	73250	-1	SWUPr00033100	3	27322828	136915	-1
0	KWMTBOMO14309	24	1690900	3240	-1	SWUPr00033170	3	27529412	1534	-1
0	KWMTBOMO14310	24	1692111	4587	1	SWUPr00033180	3	27536814	3673	1
0	KWMTBOMO14311	24	1699471	9810	1	SWUPr00033190	3	27544045	16855	1
0	KWMTBOMO14312	24	1734130	17815	-1	SWUPr00033200	3	27576377	5087	-1
0	KWMTBOMO14313	24	1746040	1023	-1	SWUPr00033210	3	27607654	881	-1
237	KWMTBOMO14315	24	1755941	968	1	SWUPr00033220	3	27617643	938	1
0	KWMTBOMO14318	24	1820360	28208	-1	SWUPr00033280	3	27689374	8873	-1
0	KWMTBOMO14319	24	1868831	2344	1	SWUPr00033290	3	27765179	1022	1
237	KWMTBOMO14323	24	1929310	11110	-1	SWUPr00033310	3	27811723	19447	-1
238	KWMTBOMO14325	24	2095555	8744	1	SWUPr00033320	3	28018941	13773	1
0	KWMTBOMO14327	24	2165824	26232	-1	SWUPr00033350	3	28228760	28102	-1
0	KWMTBOMO14329	24	2175065	8492	1	SWUPr00033360	3	28242465	6366	1
0	KWMTBOMO14330	24	2186734	1640	-1	SWUPr00033380	3	28253028	1230	-1
238	KWMTBOMO14345	24	2584130	13356	1	SWUPr00033670	3	29078643	46166	-1
238	KWMTBOMO14346	24	2642600	9610	1	SWUPr00033660	3	28992926	11056	-1
238	KWMTBOMO14348	24	2735820	2944	1	SWUPr00033610	3	28869446	2432	-1
238	KWMTBOMO14350	24	2767020	10284	1	SWUPr00033600	3	28838522	26094	-1
0	KWMTBOMO14352	24	2803310	12928	1	SWUPr00033590	3	28788996	9133	-1
0	KWMTBOMO14363	24	3634007	33857	-1	SWUPr00033780	3	30008640	29258	1
0	KWMTBOMO14365	24	3659607	2164	1	SWUPr00033770	3	29999417	2288	-1
0	KWMTBOMO14366	24	3663067	6390	1	SWUPr00033760	3	29993897	11065	-1
0	KWMTBOMO14373	24	3873136	20039	-1	SWUPr00033940	3	30958141	8618	1
0	KWMTBOMO14387	24	4951094	1764	1	SWUPr00034070	3	32137105	896	1
0	KWMTBOMO14399	24	5329508	5035	-1	SWUPr00034140	3	32485697	12424	-1
0	KWMTBOMO14400	24	5333259	69456	1	SWUPr00034150	3	32492326	94271	1
239	KWMTBOMO14406	24	5465708	11133	-1	SWUPr00034210	3	32658815	7973	-1
239	KWMTBOMO14409	24	5596704	7480	1	SWUPr00034240	3	32799611	6399	1
239	KWMTBOMO14410	24	5607724	6216	1	SWUPr00034250	3	32811225	13890	1
0	KWMTBOMO14411	24	5622193	5308	-1	SWUPr00034260	3	32835342	7356	-1
0	KWMTBOMO14412	24	5623774	1671	1	SWUPr00034270	3	32843072	1373	1
0	KWMTBOMO14414	24	5640523	2649	-1	SWUPr00034320	3	32858786	1788	-1
0	KWMTBOMO14415	24	5641584	2062	1	SWUPr00034330	3	32861927	1210	1
239	KWMTBOMO14418	24	5666014	33084	1	SWUPr00034370	3	32922110	12120	1
239	KWMTBOMO14421	24	5734314	1746	1	SWUPr00034390	3	32994769	4318	1
239	KWMTBOMO14430	24	5857044	17594	1	SWUPr00034500	3	33134012	25487	1
239	KWMTBOMO14433	24	5955424	3211	1	SWUPr00034520	3	33240993	2527	1
239	KWMTBOMO14436	24	6351077	1491	-1	SWUPr00034570	3	33679603	1283	-1
0	KWMTBOMO14438	24	6431087	18442	-1	SWUPr00034780	3	34477928	6331	1
0	KWMTBOMO14439	24	6434338	13807	1	SWUPr00034770	3	34457658	8386	-1
239	KWMTBOMO14442	24	6505048	7901	1	SWUPr00034750	3	34380117	7834	-1
0	KWMTBOMO14443	24	6535727	15768	-1	SWUPr00034740	3	34359013	7052	1
0	KWMTBOMO14444	24	6537068	4417	1	SWUPr00034730	3	34356691	6144	-1
0	KWMTBOMO14445	24	6548447	1535	-1	SWUPr00034720	3	34347491	2893	-1
0	KWMTBOMO14446	24	6554867	4526	-1	SWUPr00135650	12	29984218	6077	1
0	KWMTBOMO14447	24	6555888	26646	1	SWUPr00034670	3	34310662	30044	-1
239	KWMTBOMO14448	24	6594747	7198	-1	SWUPr00034660	3	34270979	4649	1
0	KWMTBOMO14455	24	6868444	6008	-1	SWUPr00034590	3	33825795	169765	1
0	KWMTBOMO14457	24	6911405	45284	1	SWUPr00034600	3	33967215	51247	-1
0	KWMTBOMO14459	24	6976505	20124	1	SWUPr00093550	8	13154326	13294	-1
240	KWMTBOMO14466	24	7195368	687	-1	SWUPr00034860	3	34759655	359	1
0	KWMTBOMO14472	24	7411888	22741	-1	SWUPr00034920	3	35014610	7045	-1
0	KWMTBOMO14475	24	7431889	40456	1	SWUPr00034930	3	35022712	59359	1
0	KWMTBOMO14476	24	7535728	51905	-1	SWUPr00034950	3	35163426	69199	-1
0	KWMTBOMO14477	24	7537479	11404	1	SWUPr00034960	3	35164858	10348	1
0	KWMTBOMO14478	24	7554478	1215	-1	SWUPr00034980	3	35187837	6501	-1
0	KWMTBOMO14480	24	7573598	6658	-1	SWUPr00034990	3	35211375	18050	-1
0	KWMTBOMO14482	24	7613790	4252	1	SWUPr00035000	3	35263316	7831	1
0	KWMTBOMO14483	24	7637449	11318	-1	SWUPr00035010	3	35301370	23742	-1
0	KWMTBOMO14484	24	7665180	46074	1	SWUPr00035020	3	35350892	22175	1
240	KWMTBOMO14487	24	7762619	29405	-1	SWUPr00035050	3	35425998	25759	-1
240	KWMTBOMO14497	24	8166509	100241	1	SWUPr00035070	3	35540151	28558	-1
240	KWMTBOMO14500	24	8445099	4697	1	SWUPr00035200	3	36119373	9095	1
0	KWMTBOMO14536	24	9890878	60607	-1	SWUPr00120920	11	2738032	8813	1
0	KWMTBOMO14537	24	9894209	5802	1	SWUPr00120900	11	2628291	4369	1
0	KWMTBOMO14581	24	10803098	7168	-1	SWUPr00121290	11	3166145	4211	-1
241	KWMTBOMO14613	24	11232124	2675	1	SWUPr00120010	11	109087	3500	-1
0	KWMTBOMO14627	24	11520208	14087	-1	SWUPr00120120	11	415438	9410	1
0	KWMTBOMO14628	24	11523159	7884	1	SWUPr00120110	11	411974	6652	-1
0	KWMTBOMO14629	24	11534989	38414	1	SWUPr00120100	11	378163	23901	-1
241	KWMTBOMO14632	24	11599559	4909	1	SWUPr00120190	11	576004	6445	1
241	KWMTBOMO14634	24	11703178	18000	-1	SWUPr00120200	11	669587	10344	-1
0	KWMTBOMO14638	24	11727338	3885	-1	SWUPr00120230	11	688495	9030	-1
0	KWMTBOMO14639	24	11752688	2988	-1	SWUPr00120240	11	697605	4341	-1
0	KWMTBOMO14640	24	11754919	8846	1	SWUPr00120250	11	700524	12061	1
0	KWMTBOMO14654	24	12069501	12720	-1	SWUPr00120350	11	1071897	16892	-1
0	KWMTBOMO14657	24	12110491	1058	-1	SWUPr00120360	11	1124312	857	-1
0	KWMTBOMO14664	24	12236892	13771	1	SWUPr00123040	11	6813930	9487	1
242	KWMTBOMO14679	24	12583557	3214	1	SWUPr00120610	11	1927153	10737	1
242	KWMTBOMO14681	24	12606397	28344	1	SWUPr00120620	11	1950583	6596	1
0	KWMTBOMO14683	24	12654586	5298	-1	SWUPr00120650	11	1990098	5053	-1
0	KWMTBOMO14684	24	12655647	11294	1	SWUPr00120660	11	2006963	10904	-1
242	KWMTBOMO14687	24	12703896	10076	-1	SWUPr00120690	11	2250762	11878	1
242	KWMTBOMO14688	24	12705537	13352	1	SWUPr00120680	11	2230979	36087	-1
0	KWMTBOMO14689	24	12764616	4692	-1	SWUPr00120590	11	1893057	8772	1
242	KWMTBOMO14690	24	12864283	2128	-1	SWUPr00120580	11	1748076	5177	1
0	KWMTBOMO14734	24	13886671	6088	-1	SWUPr00123530	11	8224624	3443	1
0	KWMTBOMO14738	24	13916051	1302	-1	SWUPr00123520	11	8194795	3088	1
0	KWMTBOMO14742	24	13984411	44978	-1	SWUPr00123510	11	8119713	40289	1
0	KWMTBOMO14745	24	14065411	10178	-1	SWUPr00123470	11	8044425	1407	1
0	KWMTBOMO14751	24	14238026	8458	-1	SWUPr00123440	11	7830958	1492	1
0	KWMTBOMO14752	24	14238897	1504	1	SWUPr00123410	11	7624668	3531	1
243	KWMTBOMO14760	24	14557356	13539	-1	SWUPr00123380	11	7577255	11796	1
243	KWMTBOMO14767	24	14656306	11378	-1	SWUPr00123320	11	7493292	5037	1
243	KWMTBOMO14777	24	14917477	24684	1	SWUPr00123160	11	7106554	32008	1
0	KWMTBOMO14781	24	14995507	934	1	SWUPr00123170	11	7186935	965	1
0	KWMTBOMO14790	24	15189055	25140	-1	SWUPr00123220	11	7340676	15734	-1
0	KWMTBOMO14791	24	15207195	4648	-1	SWUPr00123230	11	7364285	3955	-1
0	KWMTBOMO14793	24	15286915	56758	-1	SWUPr00123250	11	7422826	34702	-1
244	KWMTBOMO14805	24	15499240	13859	1	SWUPr00122430	11	5464969	18920	1
244	KWMTBOMO14811	24	15618840	6968	1	SWUPr00122480	11	5608628	4827	1
0	KWMTBOMO14812	24	15644909	16798	-1	SWUPr00122490	11	5632011	13723	-1
0	KWMTBOMO14813	24	15649879	1478	-1	SWUPr00122500	11	5638524	1334	-1
0	KWMTBOMO14814	24	15650719	705	-1	SWUPr00122510	11	5640065	1033	-1
0	KWMTBOMO14815	24	15657049	3849	-1	SWUPr00122520	11	5644395	3279	-1
244	KWMTBOMO14816	24	15681309	20662	-1	SWUPr00122540	11	5771984	158	1
244	KWMTBOMO14819	24	15742117	22384	1	SWUPr00122530	11	5671177	22614	-1
244	KWMTBOMO14821	24	15808666	30538	-1	SWUPr00122720	11	6256487	40138	1
0	KWMTBOMO14835	24	16045926	8938	-1	SWUPr00122580	11	5888287	1097	1
0	KWMTBOMO14836	24	16092241	3815	1	SWUPr00122570	11	5823393	6069	-1
0	KWMTBOMO14844	24	16236580	1429	-1	SWUPr00122980	11	6677128	1244	1
0	KWMTBOMO14850	24	16315101	3336	1	SWUPr00122960	11	6661675	1489	1
0	KWMTBOMO14853	24	16366011	9410	1	SWUPr00122890	11	6502048	8554	-1
0	KWMTBOMO14854	24	16419861	20884	1	SWUPr00121840	11	3875020	97071	-1
0	KWMTBOMO14856	24	16517515	2325	-1	SWUPr00120490	11	1577649	443	1
0	KWMTBOMO14864	24	16691245	8328	-1	SWUPr00121780	11	3674554	4483	1
0	KWMTBOMO14865	24	16692266	3173	1	SWUPr00121770	11	3665929	6324	-1
0	KWMTBOMO14866	24	16703766	9178	1	SWUPr00121760	11	3658059	13056	-1
245	KWMTBOMO14878	24	16874656	38507	1	SWUPr00122040	11	4445752	70862	-1
245	KWMTBOMO14887	24	17111810	14094	-1	SWUPr00121970	11	4058349	27902	1
245	KWMTBOMO14889	24	17131710	4959	-1	SWUPr00121980	11	4099219	5908	-1
245	KWMTBOMO14894	24	17221241	6093	1	SWUPr00121890	11	4012055	8536	-1
0	KWMTBOMO14895	24	17232791	10814	1	SWUPr00121860	11	3965591	6615	1
0	KWMTBOMO14897	24	17246241	4385	1	SWUPr00121870	11	3979005	8757	1
246	KWMTBOMO14911	25	260413	4466	1	SWUPr00094970	8	18212076	4990	-1
246	KWMTBOMO14912	25	269792	4090	-1	SWUPr00094960	8	18201396	3125	1
246	KWMTBOMO14913	25	324543	1584	1	SWUPr00094930	8	18143749	4776	-1
0	KWMTBOMO14924	25	526112	3978	-1	SWUPr00094810	8	17839884	5594	1
0	KWMTBOMO14925	25	528533	5345	1	SWUPr00094800	8	17835399	8740	-1
0	KWMTBOMO14928	25	633382	2451	-1	SWUPr00094770	8	17742485	2207	1
0	KWMTBOMO14929	25	637073	4147	1	SWUPr00094760	8	17735203	7642	-1
0	KWMTBOMO14930	25	669072	10875	-1	SWUPr00095170	8	18657877	1442	-1
0	KWMTBOMO14931	25	670303	3501	1	SWUPr00095190	8	18662096	1188	1
0	KWMTBOMO14932	25	687672	12215	-1	SWUPr00095200	8	18673951	9164	-1
0	KWMTBOMO14933	25	693772	3884	-1	SWUPr00095210	8	18681429	5814	-1
0	KWMTBOMO14938	25	785492	27583	-1	SWUPr00095280	8	18798629	33557	-1
247	KWMTBOMO14944	25	889842	11748	-1	SWUPr00095330	8	18892438	12539	-1
247	KWMTBOMO14945	25	891103	5354	1	SWUPr00095340	8	18892848	16373	1
0	KWMTBOMO14948	25	975052	28055	-1	SWUPr00095370	8	19003688	46864	-1
0	KWMTBOMO14953	25	1028443	9971	1	SWUPr00095400	8	19027347	10076	1
0	KWMTBOMO14954	25	1080112	39955	-1	SWUPr00095420	8	19061975	22792	-1
0	KWMTBOMO14960	25	1131663	24884	1	SWUPr00095460	8	19096228	44923	1
0	KWMTBOMO14961	25	1166201	2230	-1	SWUPr00095470	8	19148680	2158	-1
247	KWMTBOMO14967	25	1204842	4433	1	SWUPr00095500	8	19170866	5163	1
247	KWMTBOMO14969	25	1214211	1927	-1	SWUPr00095520	8	19182724	2856	-1
247	KWMTBOMO14974	25	1252622	4884	1	SWUPr00095560	8	19220699	4719	1
247	KWMTBOMO14976	25	1276361	2171	-1	SWUPr00095570	8	19249724	1961	-1
247	KWMTBOMO14981	25	1782337	2196	1	SWUPr00095610	8	19765435	3600	1
247	KWMTBOMO14982	25	1807247	13321	1	SWUPr00095620	8	19797698	14734	1
0	KWMTBOMO14983	25	1829196	5254	-1	SWUPr00095630	8	19828196	9817	-1
0	KWMTBOMO14984	25	1829827	2847	1	SWUPr00095640	8	19830254	4062	1
0	KWMTBOMO14987	25	1881856	3309	-1	SWUPr00095650	8	19883395	3115	-1
0	KWMTBOMO14988	25	1892126	3847	-1	SWUPr00095660	8	19887352	1637	-1
247	KWMTBOMO14990	25	1925867	7023	1	SWUPr00095680	8	19922969	6763	1
247	KWMTBOMO14991	25	1949886	12508	-1	SWUPr00095690	8	19945190	12962	-1
247	KWMTBOMO14997	25	2001757	3657	1	SWUPr00095740	8	19998464	12498	1
247	KWMTBOMO15001	25	2121852	10689	1	SWUPr00095770	8	20102791	11187	1
247	KWMTBOMO15002	25	2157781	17890	-1	SWUPr00095780	8	20132042	14427	-1
248	KWMTBOMO15017	25	2573603	4982	1	SWUPr00095890	8	20486471	5707	1
248	KWMTBOMO15029	25	3041133	54416	1	SWUPr00096010	8	20918163	43162	1
0	KWMTBOMO15030	25	3231907	5460	-1	SWUPr00096030	8	21130608	3074	-1
0	KWMTBOMO15031	25	3236828	2758	1	SWUPr00096040	8	21133771	8507	1
248	KWMTBOMO15032	25	3248317	6618	-1	SWUPr00096050	8	21146086	2537	-1
0	KWMTBOMO15033	25	3250168	4345	1	SWUPr00096060	8	21147721	4836	1
249	KWMTBOMO15036	25	3358987	3326	-1	SWUPr00096150	8	21374023	4355	-1
249	KWMTBOMO15040	25	3378487	2310	-1	SWUPr00096170	8	21383508	2075	-1
249	KWMTBOMO15048	25	3470278	3820	1	SWUPr00096250	8	21512958	7712	1
0	KWMTBOMO15050	25	3491217	9265	-1	SWUPr00096260	8	21553966	27388	-1
0	KWMTBOMO15053	25	3531588	11544	1	SWUPr00096270	8	21558718	10073	1
0	KWMTBOMO15054	25	3550327	1369	-1	SWUPr00096280	8	21579047	1936	-1
0	KWMTBOMO15055	25	3551848	11274	1	SWUPr00096290	8	21581693	12446	1
0	KWMTBOMO15056	25	3583627	17857	-1	SWUPr00096300	8	21604155	9211	-1
249	KWMTBOMO15057	25	3750233	3994	1	SWUPr00096340	8	21770511	1535	1
0	KWMTBOMO15058	25	3765203	2056	1	SWUPr00096350	8	21779644	3203	1
0	KWMTBOMO15060	25	3786362	8664	-1	SWUPr00096360	8	21802787	15549	-1
0	KWMTBOMO15062	25	3870632	5245	-1	SWUPr00096390	8	21896923	11197	-1
0	KWMTBOMO15063	25	3871793	3560	1	SWUPr00096400	8	21897992	2594	1
0	KWMTBOMO15064	25	3877862	914	-1	SWUPr00096410	8	21905090	755	-1
0	KWMTBOMO15065	25	3888523	13329	1	SWUPr00096420	8	21910186	16443	1
0	KWMTBOMO15066	25	3915003	2632	1	SWUPr00096430	8	21927940	4815	1
0	KWMTBOMO15067	25	3931822	13407	-1	SWUPr00096440	8	21957216	16967	-1
0	KWMTBOMO15070	25	3980632	1428	-1	SWUPr00096480	8	22015462	1373	-1
0	KWMTBOMO15071	25	3981323	1345	1	SWUPr00096490	8	22018881	1465	1
249	KWMTBOMO15072	25	3991682	8713	-1	SWUPr00096500	8	22026774	5545	-1
0	KWMTBOMO15073	25	3992123	3294	1	SWUPr00096510	8	22027842	2572	1
0	KWMTBOMO15074	25	4106692	107588	-1	SWUPr00096520	8	22064787	31984	-1
0	KWMTBOMO15075	25	4112322	21764	1	SWUPr00096540	8	22139152	626	1
250	KWMTBOMO15084	25	4616716	3765	-1	SWUPr00096590	8	22662750	4338	-1
0	KWMTBOMO15091	25	4762137	7530	1	SWUPr00096650	8	22749436	2592	1
250	KWMTBOMO15097	25	4799177	6607	1	SWUPr00096700	8	22776051	6091	1
0	KWMTBOMO15098	25	4822676	14244	-1	SWUPr00096710	8	22812828	24320	-1
0	KWMTBOMO15099	25	4824567	5272	1	SWUPr00096720	8	22808706	2174	1
0	KWMTBOMO15100	25	4851376	14787	-1	SWUPr00096730	8	22826931	10379	-1
250	KWMTBOMO15102	25	4915906	41155	-1	SWUPr00096750	8	22861550	5347	-1
250	KWMTBOMO15123	25	5512845	4149	1	SWUPr00097030	8	23451504	4261	1
250	KWMTBOMO15125	25	5537644	6645	-1	SWUPr00097050	8	23475171	5750	-1
0	KWMTBOMO15126	25	5550314	7120	-1	SWUPr00097080	8	23507170	28310	-1
0	KWMTBOMO15127	25	5565715	2772	1	SWUPr00097100	8	23511809	2957	1
0	KWMTBOMO15129	25	5580354	6066	-1	SWUPr00097120	8	23529718	7040	-1
0	KWMTBOMO15136	25	5689514	7109	-1	SWUPr00097150	8	23561688	10077	-1
0	KWMTBOMO15143	25	5795313	8420	-1	SWUPr00097200	8	23666015	11836	-1
0	KWMTBOMO15144	25	5799434	1673	1	SWUPr00097230	8	23675431	1412	1
0	KWMTBOMO15145	25	5809073	6842	-1	SWUPr00097240	8	23679112	1919	-1
0	KWMTBOMO15146	25	5810574	10159	1	SWUPr00097220	8	23671545	3517	-1
0	KWMTBOMO15148	25	5821413	678	-1	SWUPr00097210	8	23667469	481	1
0	KWMTBOMO15149	25	5823504	2172	1	SWUPr00097250	8	23683667	5318	1
0	KWMTBOMO15150	25	5828924	2250	1	SWUPr00097260	8	23706222	1754	1
0	KWMTBOMO15151	25	5833103	1647	-1	SWUPr00097270	8	23710238	1627	-1
0	KWMTBOMO15152	25	5848254	7329	1	SWUPr00097280	8	23712722	3241	1
0	KWMTBOMO15154	25	5877423	11728	-1	SWUPr00097300	8	23745396	12775	-1
0	KWMTBOMO15162	25	5966963	1470	-1	SWUPr00097380	8	23829249	1812	-1
0	KWMTBOMO15163	25	5987344	5997	1	SWUPr00097390	8	23837695	30898	1
251	KWMTBOMO15166	25	6034064	14673	1	SWUPr00097430	8	23902636	11890	1
0	KWMTBOMO15167	25	6050693	933	-1	SWUPr00097440	8	23918486	824	-1
251	KWMTBOMO15170	25	6077774	4100	1	SWUPr00097470	8	23949608	3542	1
0	KWMTBOMO15171	25	6090613	8244	-1	SWUPr00097480	8	23959262	5249	-1
0	KWMTBOMO15172	25	6091504	6454	1	SWUPr00097520	8	23983575	7277	-1
0	KWMTBOMO15173	25	6104163	766	-1	SWUPr00097510	8	23973755	423	1
0	KWMTBOMO15174	25	6108124	2963	1	SWUPr00097490	8	23964269	3135	1
0	KWMTBOMO15175	25	6113183	1563	-1	SWUPr00097500	8	23972717	3100	-1
251	KWMTBOMO15180	25	6165293	4228	-1	SWUPr00097560	8	24068057	3338	-1
251	KWMTBOMO15186	25	6366387	1223	1	SWUPr00097630	8	24305600	1040	1
251	KWMTBOMO15188	25	6411607	2147	1	SWUPr00097660	8	24326039	2791	1
251	KWMTBOMO15199	25	6618439	1485	1	SWUPr00097730	8	24514518	5851	1
0	KWMTBOMO15201	25	6646368	6163	-1	SWUPr00097740	8	24539824	14028	-1
0	KWMTBOMO15202	25	6647789	13487	1	SWUPr00097750	8	24542613	13935	1
251	KWMTBOMO15205	25	6713319	18437	1	SWUPr00097780	8	24619463	17392	1
0	KWMTBOMO15206	25	6734539	11597	1	SWUPr00097800	8	24689837	9118	1
0	KWMTBOMO15207	25	6791498	39770	-1	SWUPr00097790	8	24729388	92329	-1
0	KWMTBOMO15208	25	6794509	16986	1	SWUPr00097810	8	24702231	13890	1
0	KWMTBOMO15209	25	6812459	5234	1	SWUPr00097820	8	24719363	3878	1
0	KWMTBOMO15216	25	6983253	15655	-1	SWUPr00097880	8	24888606	19504	-1
0	KWMTBOMO15217	25	6987044	2264	1	SWUPr00097890	8	24889934	2325	1
0	KWMTBOMO15218	25	6993293	2643	-1	SWUPr00097900	8	24897286	1729	-1
251	KWMTBOMO15223	25	7113604	2405	1	SWUPr00097940	8	25026589	900	1
0	KWMTBOMO15225	25	7150313	7702	-1	SWUPr00097960	8	25070467	16817	-1
0	KWMTBOMO15227	25	7152924	9338	1	SWUPr00097970	8	25093498	3657	1
0	KWMTBOMO15234	25	7185324	9291	1	SWUPr00097990	8	25106494	26693	1
251	KWMTBOMO15249	25	7436966	9356	1	SWUPr00098150	8	25378070	2763	1
251	KWMTBOMO15256	25	7596165	15100	-1	SWUPr00098200	8	25536381	19265	-1
251	KWMTBOMO15258	25	7620225	4158	-1	SWUPr00098220	8	25572404	5999	-1
0	KWMTBOMO15272	25	8282843	2705	1	SWUPr00098270	8	26251975	2737	1
0	KWMTBOMO15273	25	8290973	1977	1	SWUPr00098290	8	26258933	1754	1
0	KWMTBOMO15274	25	8295992	2598	-1	SWUPr00098300	8	26263544	2015	-1
0	KWMTBOMO15275	25	8298253	14768	1	SWUPr00098310	8	26276350	15839	1
251	KWMTBOMO15279	25	8351613	20207	1	SWUPr00098380	8	26341617	24839	1
251	KWMTBOMO15280	25	8373592	862	-1	SWUPr00098390	8	26368303	542	-1
0	KWMTBOMO15284	25	8405193	1615	1	SWUPr00098430	8	26409636	1010	1
0	KWMTBOMO15286	25	8414673	3094	1	SWUPr00098460	8	26423095	5565	1
251	KWMTBOMO15287	25	8425122	5991	-1	SWUPr00098470	8	26442939	9932	-1
0	KWMTBOMO15291	25	8469722	1627	-1	SWUPr00098510	8	26487003	14549	-1
